section,cohort,architecture,rung,label_key,diagnosis,sample_size,metric,value,lower_95,upper_95
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,426783006,sinus rhythm,,per_label_ece,0.45383825951281276,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,426783006,sinus rhythm,,macro_share,0.4350089119448444,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,284470004|63593006,premature atrial contraction / supraventricular premature beats,,per_label_ece,0.008333506772424303,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,284470004|63593006,premature atrial contraction / supraventricular premature beats,,macro_share,0.00798775695475481,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,164917005,qwave abnormal,,per_label_ece,0.008328111949640263,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,164917005,qwave abnormal,,macro_share,0.007982585958391613,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,47665007,right axis deviation,,per_label_ece,0.010125267512297875,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,47665007,right axis deviation,,macro_share,0.009705179127919756,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,426177001,sinus bradycardia,,per_label_ece,0.33253291278722197,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,426177001,sinus bradycardia,,macro_share,0.31873641665359725,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,427084000,sinus tachycardia,,per_label_ece,0.03200080394507742,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,427084000,sinus tachycardia,,macro_share,0.03067311892226091,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,164934002,t wave abnormal,,per_label_ece,0.07855246652619931,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,164934002,t wave abnormal,,macro_share,0.07529339423879282,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,59931005,t wave inversion,,per_label_ece,0.009431412954182965,,
per_label_ece_share,chapman_shaoxing,xresnet1d101,uncalibrated,59931005,t wave inversion,,macro_share,0.009040111981096239,,
prevalence_estimation,chapman_shaoxing,xresnet1d101,sld_em,,,,mean_absolute_error,0.06528848621780038,,
prevalence_estimation,chapman_shaoxing,xresnet1d101,bbse_hard,,,,mean_absolute_error,0.06456352239788071,,
equal_mass_binning,chapman_shaoxing,xresnet1d101,uncalibrated,,,,macro_per_label_ece_equal_width,0.0802526899760753,,
equal_mass_binning,chapman_shaoxing,xresnet1d101,uncalibrated,,,,macro_per_label_ece_equal_mass,0.07957434534107123,,
equal_mass_binning,chapman_shaoxing,xresnet1d101,registered_temperature,,,,macro_per_label_ece_equal_width,0.07980394349920127,,
equal_mass_binning,chapman_shaoxing,xresnet1d101,registered_temperature,,,,macro_per_label_ece_equal_mass,0.07930767670081779,,
recovery_curve,chapman_shaoxing,xresnet1d101,held_out_platt,,,100,mean,0.02019287892123244,,
recovery_curve,chapman_shaoxing,xresnet1d101,held_out_platt,,,100,percentile_2_5,0.014745605094483485,,
recovery_curve,chapman_shaoxing,xresnet1d101,held_out_platt,,,100,percentile_97_5,0.02426969218353048,,
recovery_curve,chapman_shaoxing,xresnet1d101,held_out_platt,,,250,mean,0.014121879225469354,,
recovery_curve,chapman_shaoxing,xresnet1d101,held_out_platt,,,250,percentile_2_5,0.011596497620054881,,
recovery_curve,chapman_shaoxing,xresnet1d101,held_out_platt,,,250,percentile_97_5,0.017213406129309515,,
recovery_curve,chapman_shaoxing,xresnet1d101,held_out_platt,,,500,mean,0.011524240158765861,,
recovery_curve,chapman_shaoxing,xresnet1d101,held_out_platt,,,500,percentile_2_5,0.009426192278580152,,
recovery_curve,chapman_shaoxing,xresnet1d101,held_out_platt,,,500,percentile_97_5,0.014368316542488935,,
recovery_curve,chapman_shaoxing,xresnet1d101,held_out_platt,,,1000,mean,0.01006112177530402,,
recovery_curve,chapman_shaoxing,xresnet1d101,held_out_platt,,,1000,percentile_2_5,0.008770454628827348,,
recovery_curve,chapman_shaoxing,xresnet1d101,held_out_platt,,,1000,percentile_97_5,0.011415060723241418,,
ladder,chapman_shaoxing,s4d,uncalibrated,,,,macro_per_label_ece,0.0815218046733601,0.0804504846903979,0.08332833049770774
ladder,chapman_shaoxing,s4d,uncalibrated,,,,pooled_ece,0.06679581079728283,,
ladder,chapman_shaoxing,s4d,uncalibrated,,,,macro_brier,0.08335884964164456,,
ladder,chapman_shaoxing,s4d,registered_temperature,,,,macro_per_label_ece,0.08089110978978041,0.07976532755163118,0.08266135210148455
ladder,chapman_shaoxing,s4d,registered_temperature,,,,pooled_ece,0.062159345001741306,,
ladder,chapman_shaoxing,s4d,registered_temperature,,,,macro_brier,0.08193334002288971,,
rung_parameters,chapman_shaoxing,s4d,registered_temperature,733534002|164909002,complete left bundle branch block / left bundle branch block,,temperature,1.1200773288040873,,
rung_parameters,chapman_shaoxing,s4d,registered_temperature,713427006|59118001,complete right bundle branch block / right bundle branch block,,temperature,1.1200773288040873,,
rung_parameters,chapman_shaoxing,s4d,registered_temperature,270492004,1st degree av block,,temperature,1.1200773288040873,,
rung_parameters,chapman_shaoxing,s4d,registered_temperature,39732003,left axis deviation,,temperature,1.1200773288040873,,
rung_parameters,chapman_shaoxing,s4d,registered_temperature,698252002,nonspecific intraventricular conduction disorder,,temperature,1.1200773288040873,,
rung_parameters,chapman_shaoxing,s4d,registered_temperature,426783006,sinus rhythm,,temperature,1.1200773288040873,,
rung_parameters,chapman_shaoxing,s4d,registered_temperature,284470004|63593006,premature atrial contraction / supraventricular premature beats,,temperature,1.1200773288040873,,
rung_parameters,chapman_shaoxing,s4d,registered_temperature,164917005,qwave abnormal,,temperature,1.1200773288040873,,
rung_parameters,chapman_shaoxing,s4d,registered_temperature,47665007,right axis deviation,,temperature,1.1200773288040873,,
rung_parameters,chapman_shaoxing,s4d,registered_temperature,426177001,sinus bradycardia,,temperature,1.1200773288040873,,
rung_parameters,chapman_shaoxing,s4d,registered_temperature,427084000,sinus tachycardia,,temperature,1.1200773288040873,,
rung_parameters,chapman_shaoxing,s4d,registered_temperature,164934002,t wave abnormal,,temperature,1.1200773288040873,,
rung_parameters,chapman_shaoxing,s4d,registered_temperature,59931005,t wave inversion,,temperature,1.1200773288040873,,
ladder,chapman_shaoxing,s4d,oracle_global_temperature,,,,macro_per_label_ece,0.10409759071306775,,
ladder,chapman_shaoxing,s4d,oracle_global_temperature,,,,pooled_ece,0.05416873339803134,,
ladder,chapman_shaoxing,s4d,oracle_global_temperature,,,,macro_brier,0.07555004921004607,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,733534002|164909002,complete left bundle branch block / left bundle branch block,,temperature,2.1254086979487075,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,733534002|164909002,complete left bundle branch block / left bundle branch block,,slope,0.47049774519372606,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,713427006|59118001,complete right bundle branch block / right bundle branch block,,temperature,2.1254086979487075,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,713427006|59118001,complete right bundle branch block / right bundle branch block,,slope,0.47049774519372606,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,270492004,1st degree av block,,temperature,2.1254086979487075,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,270492004,1st degree av block,,slope,0.47049774519372606,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,39732003,left axis deviation,,temperature,2.1254086979487075,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,39732003,left axis deviation,,slope,0.47049774519372606,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,698252002,nonspecific intraventricular conduction disorder,,temperature,2.1254086979487075,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,698252002,nonspecific intraventricular conduction disorder,,slope,0.47049774519372606,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,426783006,sinus rhythm,,temperature,2.1254086979487075,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,426783006,sinus rhythm,,slope,0.47049774519372606,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,284470004|63593006,premature atrial contraction / supraventricular premature beats,,temperature,2.1254086979487075,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,284470004|63593006,premature atrial contraction / supraventricular premature beats,,slope,0.47049774519372606,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,164917005,qwave abnormal,,temperature,2.1254086979487075,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,164917005,qwave abnormal,,slope,0.47049774519372606,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,47665007,right axis deviation,,temperature,2.1254086979487075,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,47665007,right axis deviation,,slope,0.47049774519372606,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,426177001,sinus bradycardia,,temperature,2.1254086979487075,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,426177001,sinus bradycardia,,slope,0.47049774519372606,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,427084000,sinus tachycardia,,temperature,2.1254086979487075,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,427084000,sinus tachycardia,,slope,0.47049774519372606,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,164934002,t wave abnormal,,temperature,2.1254086979487075,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,164934002,t wave abnormal,,slope,0.47049774519372606,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,59931005,t wave inversion,,temperature,2.1254086979487075,,
rung_parameters,chapman_shaoxing,s4d,oracle_global_temperature,59931005,t wave inversion,,slope,0.47049774519372606,,
ladder,chapman_shaoxing,s4d,oracle_per_label_temperature,,,,macro_per_label_ece,0.06214795354155868,,
ladder,chapman_shaoxing,s4d,oracle_per_label_temperature,,,,pooled_ece,0.043035920707727694,,
ladder,chapman_shaoxing,s4d,oracle_per_label_temperature,,,,macro_brier,0.05971782564330402,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,733534002|164909002,complete left bundle branch block / left bundle branch block,,temperature,2.2781532400230478,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,733534002|164909002,complete left bundle branch block / left bundle branch block,,slope,0.4389520346708034,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,713427006|59118001,complete right bundle branch block / right bundle branch block,,temperature,1.7468843001889651,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,713427006|59118001,complete right bundle branch block / right bundle branch block,,slope,0.5724477573539515,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,270492004,1st degree av block,,temperature,0.9967413655249626,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,270492004,1st degree av block,,slope,1.0032692878892622,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,39732003,left axis deviation,,temperature,1.3237104740481578,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,39732003,left axis deviation,,slope,0.755452207718664,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,698252002,nonspecific intraventricular conduction disorder,,temperature,1.089806406968209,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,698252002,nonspecific intraventricular conduction disorder,,slope,0.9175941649874805,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,426783006,sinus rhythm,,temperature,40.06964209917287,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,426783006,sinus rhythm,,slope,0.024956549337899935,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,284470004|63593006,premature atrial contraction / supraventricular premature beats,,temperature,1.0008460991910304,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,284470004|63593006,premature atrial contraction / supraventricular premature beats,,slope,0.999154616087614,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,164917005,qwave abnormal,,temperature,1.194009490760134,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,164917005,qwave abnormal,,slope,0.8375142808650348,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,47665007,right axis deviation,,temperature,1.1993275417851297,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,47665007,right axis deviation,,slope,0.8338005800413437,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,426177001,sinus bradycardia,,temperature,4.699820102206452,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,426177001,sinus bradycardia,,slope,0.2127741016151925,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,427084000,sinus tachycardia,,temperature,0.9666767058552357,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,427084000,sinus tachycardia,,slope,1.0344720152486582,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,164934002,t wave abnormal,,temperature,2.076071822605627,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,164934002,t wave abnormal,,slope,0.4816789039335472,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,59931005,t wave inversion,,temperature,1.16291090074128,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_temperature,59931005,t wave inversion,,slope,0.8599111070010309,,
ladder,chapman_shaoxing,s4d,oracle_per_label_offset,,,,macro_per_label_ece,0.021529014474128454,0.02117272815441546,0.023201353939051646
ladder,chapman_shaoxing,s4d,oracle_per_label_offset,,,,pooled_ece,0.010656694232884189,,
ladder,chapman_shaoxing,s4d,oracle_per_label_offset,,,,macro_brier,0.03858141737020207,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,733534002|164909002,complete left bundle branch block / left bundle branch block,,slope,1.0,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,733534002|164909002,complete left bundle branch block / left bundle branch block,,offset,3.131739721088292,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,713427006|59118001,complete right bundle branch block / right bundle branch block,,slope,1.0,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,713427006|59118001,complete right bundle branch block / right bundle branch block,,offset,1.8495451774587153,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,270492004,1st degree av block,,slope,1.0,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,270492004,1st degree av block,,offset,0.18742059529099156,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,39732003,left axis deviation,,slope,1.0,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,39732003,left axis deviation,,offset,-2.617056619734113,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,698252002,nonspecific intraventricular conduction disorder,,slope,1.0,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,698252002,nonspecific intraventricular conduction disorder,,offset,0.0624938637124535,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,426783006,sinus rhythm,,slope,1.0,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,426783006,sinus rhythm,,offset,-5.676314757883855,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,284470004|63593006,premature atrial contraction / supraventricular premature beats,,slope,1.0,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,284470004|63593006,premature atrial contraction / supraventricular premature beats,,offset,-0.06891739059547086,,
rung_parameters,chapman_shaoxing,s4d,oracle_per_label_offset,164917005,qwave abnormal,,slope,1.0,,
