cohort,architecture,label_key,diagnosis,estimand,competing_labels,records_evaluated,positives,prevalence,auroc,auroc_lower_95,auroc_upper_95
ningbo,xresnet1d101,270492004,1st degree av block,as_registered,,34905,893,0.025583727259704914,0.9729797624947337,0.9686430578473805,0.9768037802378061
ningbo,xresnet1d101,270492004,1st degree av block,union,,34905,893,0.025583727259704914,0.9729797624947337,0.9686430578473805,0.9768037802378061
ningbo,xresnet1d101,270492004,1st degree av block,restricted,,34905,893,0.025583727259704914,0.9729797624947337,0.9686430578473805,0.9768037802378061
ningbo,s4d,270492004,1st degree av block,as_registered,,34905,893,0.025583727259704914,0.9574064762598116,0.9519935486110621,0.9625517533953227
ningbo,s4d,270492004,1st degree av block,union,,34905,893,0.025583727259704914,0.9574064762598116,0.9519935486110621,0.9625517533953227
ningbo,s4d,270492004,1st degree av block,restricted,,34905,893,0.025583727259704914,0.9574064762598116,0.9519935486110621,0.9625517533953227
ningbo,xresnet1d101,39732003,left axis deviation,as_registered,,34905,1163,0.03331900873800315,0.9584617694545525,0.954729830031987,0.9619227463852653
ningbo,xresnet1d101,39732003,left axis deviation,union,,34905,1163,0.03331900873800315,0.9584617694545525,0.954729830031987,0.9619227463852653
ningbo,xresnet1d101,39732003,left axis deviation,restricted,,34905,1163,0.03331900873800315,0.9584617694545525,0.954729830031987,0.9619227463852653
ningbo,s4d,39732003,left axis deviation,as_registered,,34905,1163,0.03331900873800315,0.9489062035812393,0.9447491923674541,0.9527995995830378
ningbo,s4d,39732003,left axis deviation,union,,34905,1163,0.03331900873800315,0.9489062035812393,0.9447491923674541,0.9527995995830378
ningbo,s4d,39732003,left axis deviation,restricted,,34905,1163,0.03331900873800315,0.9489062035812393,0.9447491923674541,0.9527995995830378
ningbo,xresnet1d101,698252002,nonspecific intraventricular conduction disorder,as_registered,complete left bundle branch block / left bundle branch block;complete right bundle branch block / right bundle branch block,34905,536,0.01535596619395502,0.5359400587912658,0.5138294156677594,0.5586624655828397
ningbo,xresnet1d101,698252002,nonspecific intraventricular conduction disorder,union,complete left bundle branch block / left bundle branch block;complete right bundle branch block / right bundle branch block,34905,2056,0.05890273599770807,0.4432198185945287,0.4281937414720311,0.45790172315112304
ningbo,xresnet1d101,698252002,nonspecific intraventricular conduction disorder,restricted,complete left bundle branch block / left bundle branch block;complete right bundle branch block / right bundle branch block,33366,517,0.015494815081220404,0.5359000709712509,0.5126017913326643,0.5594550249300667
ningbo,s4d,698252002,nonspecific intraventricular conduction disorder,as_registered,complete left bundle branch block / left bundle branch block;complete right bundle branch block / right bundle branch block,34905,536,0.01535596619395502,0.6193032390348296,0.5969649120200462,0.6424406424054983
ningbo,s4d,698252002,nonspecific intraventricular conduction disorder,union,complete left bundle branch block / left bundle branch block;complete right bundle branch block / right bundle branch block,34905,2056,0.05890273599770807,0.5164172315771506,0.5019418758259324,0.5310031443052489
ningbo,s4d,698252002,nonspecific intraventricular conduction disorder,restricted,complete left bundle branch block / left bundle branch block;complete right bundle branch block / right bundle branch block,33366,517,0.015494815081220404,0.6207075362070851,0.5973156497874889,0.6451820553865645
ningbo,xresnet1d101,426783006,sinus rhythm,as_registered,sinus bradycardia;sinus tachycardia,34905,6299,0.18046125196963186,0.8159859630650216,0.8106866265429363,0.8213810605570038
ningbo,xresnet1d101,426783006,sinus rhythm,union,sinus bradycardia;sinus tachycardia,34905,24650,0.7062025497779688,0.8663132316596169,0.861613764207721,0.870968987683282
ningbo,xresnet1d101,426783006,sinus rhythm,restricted,sinus bradycardia;sinus tachycardia,16548,6293,0.3802876480541455,0.9297987292575787,0.9259331690579773,0.9337075168374013
ningbo,s4d,426783006,sinus rhythm,as_registered,sinus bradycardia;sinus tachycardia,34905,6299,0.18046125196963186,0.81905241221069,0.8140443618265234,0.8242207666809102
ningbo,s4d,426783006,sinus rhythm,union,sinus bradycardia;sinus tachycardia,34905,24650,0.7062025497779688,0.8524395540492294,0.8478055559934576,0.8571986982827132
ningbo,s4d,426783006,sinus rhythm,restricted,sinus bradycardia;sinus tachycardia,16548,6293,0.3802876480541455,0.9294694646129606,0.9255360627442023,0.9332905936028075
ningbo,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,as_registered,,34905,1063,0.030454089671966767,0.870546907623346,0.860290896479289,0.8803281250731726
ningbo,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,union,,34905,1063,0.030454089671966767,0.870546907623346,0.860290896479289,0.8803281250731726
ningbo,xresnet1d101,284470004|63593006,premature atrial contraction / supraventricular premature beats,restricted,,34905,1063,0.030454089671966767,0.870546907623346,0.860290896479289,0.8803281250731726
ningbo,s4d,284470004|63593006,premature atrial contraction / supraventricular premature beats,as_registered,,34905,1063,0.030454089671966767,0.8322135491793167,0.8201366141442087,0.8429971625597749
ningbo,s4d,284470004|63593006,premature atrial contraction / supraventricular premature beats,union,,34905,1063,0.030454089671966767,0.8322135491793167,0.8201366141442087,0.8429971625597749
ningbo,s4d,284470004|63593006,premature atrial contraction / supraventricular premature beats,restricted,,34905,1063,0.030454089671966767,0.8322135491793167,0.8201366141442087,0.8429971625597749
ningbo,xresnet1d101,164917005,qwave abnormal,as_registered,,34905,828,0.023721529866781263,0.8283298168583539,0.8134289656616702,0.8416715616133905
ningbo,xresnet1d101,164917005,qwave abnormal,union,,34905,828,0.023721529866781263,0.8283298168583539,0.8134289656616702,0.8416715616133905
ningbo,xresnet1d101,164917005,qwave abnormal,restricted,,34905,828,0.023721529866781263,0.8283298168583539,0.8134289656616702,0.8416715616133905
ningbo,s4d,164917005,qwave abnormal,as_registered,,34905,828,0.023721529866781263,0.8141423890963616,0.7988198503186936,0.8282800398949626
ningbo,s4d,164917005,qwave abnormal,union,,34905,828,0.023721529866781263,0.8141423890963616,0.7988198503186936,0.8282800398949626
ningbo,s4d,164917005,qwave abnormal,restricted,,34905,828,0.023721529866781263,0.8141423890963616,0.7988198503186936,0.8282800398949626
ningbo,xresnet1d101,47665007,right axis deviation,as_registered,,34905,638,0.018278183641312132,0.9665502503711175,0.9621386968678168,0.9707011047048486
ningbo,xresnet1d101,47665007,right axis deviation,union,,34905,638,0.018278183641312132,0.9665502503711175,0.9621386968678168,0.9707011047048486
ningbo,xresnet1d101,47665007,right axis deviation,restricted,,34905,638,0.018278183641312132,0.9665502503711175,0.9621386968678168,0.9707011047048486
ningbo,s4d,47665007,right axis deviation,as_registered,,34905,638,0.018278183641312132,0.9631366185495371,0.9593292930870132,0.9666569649006738
ningbo,s4d,47665007,right axis deviation,union,,34905,638,0.018278183641312132,0.9631366185495371,0.9593292930870132,0.9666569649006738
ningbo,s4d,47665007,right axis deviation,restricted,,34905,638,0.018278183641312132,0.9631366185495371,0.9593292930870132,0.9666569649006738
ningbo,xresnet1d101,426177001,sinus bradycardia,as_registered,,34905,12670,0.3629852456668099,0.9653671275953974,0.9636158912280877,0.9671887183235585
ningbo,xresnet1d101,426177001,sinus bradycardia,union,,34905,12670,0.3629852456668099,0.9653671275953974,0.9636158912280877,0.9671887183235585
ningbo,xresnet1d101,426177001,sinus bradycardia,restricted,,34905,12670,0.3629852456668099,0.9653671275953974,0.9636158912280877,0.9671887183235585
ningbo,s4d,426177001,sinus bradycardia,as_registered,,34905,12670,0.3629852456668099,0.9669534883266905,0.9651735969028098,0.968674530086391
ningbo,s4d,426177001,sinus bradycardia,union,,34905,12670,0.3629852456668099,0.9669534883266905,0.9651735969028098,0.968674530086391
ningbo,s4d,426177001,sinus bradycardia,restricted,,34905,12670,0.3629852456668099,0.9669534883266905,0.9651735969028098,0.968674530086391
ningbo,xresnet1d101,427084000,sinus tachycardia,as_registered,,34905,5687,0.16292794728548918,0.9880769859115128,0.9868980882873704,0.9891723596417518
ningbo,xresnet1d101,427084000,sinus tachycardia,union,,34905,5687,0.16292794728548918,0.9880769859115128,0.9868980882873704,0.9891723596417518
ningbo,xresnet1d101,427084000,sinus tachycardia,restricted,,34905,5687,0.16292794728548918,0.9880769859115128,0.9868980882873704,0.9891723596417518
ningbo,s4d,427084000,sinus tachycardia,as_registered,,34905,5687,0.16292794728548918,0.9863009983837173,0.9851422167786102,0.9874299510645864
ningbo,s4d,427084000,sinus tachycardia,union,,34905,5687,0.16292794728548918,0.9863009983837173,0.9851422167786102,0.9874299510645864
ningbo,s4d,427084000,sinus tachycardia,restricted,,34905,5687,0.16292794728548918,0.9863009983837173,0.9851422167786102,0.9874299510645864
ningbo,xresnet1d101,164934002,t wave abnormal,as_registered,t wave inversion,34905,5167,0.1480303681421,0.7712122747031058,0.7640906590011288,0.7778528292679125
ningbo,xresnet1d101,164934002,t wave abnormal,union,t wave inversion,34905,6596,0.1889700615957599,0.7464786723728765,0.7400428596249213,0.7530355570401607
ningbo,xresnet1d101,164934002,t wave abnormal,restricted,t wave inversion,32185,3876,0.12042877116669255,0.8019589105500586,0.7939158401026577,0.8095280237471217
ningbo,s4d,164934002,t wave abnormal,as_registered,t wave inversion,34905,5167,0.1480303681421,0.7785897717428292,0.7716187669726152,0.7852373250270891
ningbo,s4d,164934002,t wave abnormal,union,t wave inversion,34905,6596,0.1889700615957599,0.7445213489203366,0.7379597130141516,0.7510852662007704
ningbo,s4d,164934002,t wave abnormal,restricted,t wave inversion,32185,3876,0.12042877116669255,0.8047350244815972,0.7968761795837181,0.8122584085900415
ningbo,xresnet1d101,59931005,t wave inversion,as_registered,t wave abnormal,34905,2720,0.07792579859618966,0.8648471954417933,0.8578119962435918,0.8713573746584252
ningbo,xresnet1d101,59931005,t wave inversion,union,t wave abnormal,34905,6596,0.1889700615957599,0.7969178813098736,0.7911208650787691,0.8025174721145164
ningbo,xresnet1d101,59931005,t wave inversion,restricted,t wave abnormal,29738,1429,0.04805299616652095,0.8728224197617609,0.8639064896881232,0.8817126925263807
ningbo,s4d,59931005,t wave inversion,as_registered,t wave abnormal,34905,2720,0.07792579859618966,0.8763844136380667,0.8704610872285836,0.882105844853204
ningbo,s4d,59931005,t wave inversion,union,t wave abnormal,34905,6596,0.1889700615957599,0.8177840921104126,0.8122000520441047,0.8229940101095599
ningbo,s4d,59931005,t wave inversion,restricted,t wave abnormal,29738,1429,0.04805299616652095,0.8938855592960037,0.8861842975655415,0.9013973463239734
